cityid_ppn,cityid_a,cityid_b,cityid_t,city,state,country,state_code,country_code,latitude,longitude,hotel_count,mod_date_time
800002095,671569,20120381,3000020337,Atoka,Tennessee,United States,TN,US,35.4411,-89.7781,1,5/4/17 17:49
800002096,23407,20120550,3000020348,Bells,Tennessee,United States,TN,US,35.7111,-89.0875,2,5/4/17 17:49
800002097,,,3000020358,Blountville,Tennessee,United States,TN,US,36.5331,-82.3269,1,5/4/17 17:49
800002098,99690,20120919,3000020374,Bulls Gap,Tennessee,United States,TN,US,36.2569,-83.0861,2,5/4/17 17:49
800002100,,,3000020382,Camden,Tennessee,United States,TN,US,36.0589,-88.0978,1,5/4/17 17:49
800002102,22472,20121293,3000020404,Clinton,Tennessee,United States,TN,US,36.1033,-84.1319,6,5/4/17 17:49
800002103,22007,20121399,3000020412,Cordova,Tennessee,United States,TN,US,35.1556,-89.7761,6,5/4/17 17:49
800002104,99825,20121402,3000020413,Cornersville,Tennessee,United States,TN,US,35.3614,-86.8397,1,5/4/17 17:49
800002105,99829,20121436,3000020419,Covington,Tennessee,United States,TN,US,35.5642,-89.6464,5,5/4/17 17:49
800002106,104152,,3000020468,Etowah,Tennessee,United States,TN,US,35.3233,-84.525,1,5/4/17 17:49
800002107,,20121957,3000020471,Fairview,Tennessee,United States,TN,US,35.9819,-87.1214,2,5/4/17 17:49
800002108,100042,,3000020495,Gordonsville,Tennessee,United States,TN,US,36.1725,-85.9297,1,5/4/17 17:49
800002111,100181,20122953,3000020545,Jasper,Tennessee,United States,TN,US,35.0742,-85.6261,2,5/4/17 17:49
800002113,,20122979,3000020548,Joelton,Tennessee,United States,TN,US,36.3131,-86.8653,1,5/4/17 17:49
800002114,104346,,3000020555,Kingston Springs,Tennessee,United States,TN,US,36.1019,-87.115,1,5/4/17 17:49
800002115,22496,20123112,3000020560,La Vergne,Tennessee,United States,TN,US,36.0156,-86.5819,4,5/4/17 17:49
800002116,100261,20123233,3000020568,Lawrenceburg,Tennessee,United States,TN,US,35.2422,-87.3347,5,5/4/17 17:49
800002118,100317,20123403,3000020581,Loudon,Tennessee,United States,TN,US,35.7328,-84.3339,3,5/4/17 17:49
800002122,,,3000020602,Mc Minnville,Tennessee,United States,TN,US,35.6809,-85.7776,2,5/4/17 17:49
800002123,100435,20123742,3000020617,Monteagle,Tennessee,United States,TN,US,35.24,-85.8397,6,5/4/17 17:49
800002126,20935,20124264,3000020662,Paris,Tennessee,United States,TN,US,36.3019,-88.3267,5,5/4/17 17:49
800002129,23515,20124595,3000020684,Pulaski,Tennessee,United States,TN,US,35.1997,-87.0308,5,5/4/17 17:49
800002130,22522,20124841,3000020704,Rogersville,Tennessee,United States,TN,US,36.4072,-83.0056,4,5/4/17 17:49
800002131,,20125033,3000020720,Sewanee,Tennessee,United States,TN,US,35.2031,-85.9211,1,5/4/17 17:49
800002132,100770,20125089,3000020725,Shelbyville,Tennessee,United States,TN,US,35.4833,-86.4603,14,5/4/17 17:49
800002133,,20125206,3000020733,Soddy Daisy,Tennessee,United States,TN,US,35.2358,-85.1908,1,5/4/17 17:49
800002134,79652,20123053,3000094670,Kimball,Tennessee,United States,TN,US,35.0478,-85.6719,1,5/4/17 17:49
800002135,100815,20125255,3000020741,Spring City,Tennessee,United States,TN,US,35.6919,-84.8608,1,5/4/17 17:49
800002136,514144,,3000020742,Spring Hill,Tennessee,United States,TN,US,35.7511,-86.93,2,5/4/17 17:49
800002137,20980,20125277,3000020743,Springfield,Tennessee,United States,TN,US,36.5092,-86.885,4,5/4/17 17:49
800002142,100965,,3000020798,Whiteville,Tennessee,United States,TN,US,35.3264,-89.1494,1,5/4/17 17:49
800002143,100981,20126034,3000020806,Winchester,Tennessee,United States,TN,US,35.1858,-86.1122,2,5/4/17 17:49
800002144,99522,20126265,3000020827,Alvarado,Texas,United States,TX,US,32.4064,-97.2114,5,5/4/17 17:49
800002149,103907,20126517,3000020886,Beeville,Texas,United States,TX,US,28.4006,-97.7481,10,5/4/17 17:49
800002150,99627,20126621,3000020903,Bishop,Texas,United States,TX,US,27.5858,-97.7989,1,5/4/17 17:49
800002151,514443,20126644,3000020906,Blanco,Texas,United States,TX,US,30.0978,-98.4211,2,5/4/17 17:49
800002152,99648,,3000020922,Bonham,Texas,United States,TX,US,33.5772,-96.1781,3,5/4/17 17:49
800002153,102322,20126816,3000020946,Brownfield,Texas,United States,TX,US,33.1811,-102.274,5,5/4/17 17:49
800002157,99711,,3000020981,Canadian,Texas,United States,TX,US,35.9128,-100.382,1,5/4/17 17:49
800002158,23502,20126977,3000020982,Canton,Texas,United States,TX,US,32.5564,-95.8631,15,5/4/17 17:49
800002159,,20127046,3000020994,Castroville,Texas,United States,TX,US,29.3556,-98.8783,2,5/4/17 17:49
800002161,,,3000020996,Cedar Creek,Texas,United States,TX,US,30.0869,-97.5006,1,5/4/17 17:49
800002164,104030,,3000021021,Clarendon,Texas,United States,TX,US,34.9378,-100.888,1,5/4/17 17:49
800002165,99792,20127229,3000021027,Clint,Texas,United States,TX,US,31.5922,-106.224,1,5/4/17 17:49
800002167,,20127294,3000021040,Comfort,Texas,United States,TX,US,29.9675,-98.9047,3,5/4/17 17:49
800002168,99828,20127379,3000021058,Cotulla,Texas,United States,TX,US,28.4367,-99.2347,22,5/4/17 17:49
800002171,22937,20127424,3000021067,Crockett,Texas,United States,TX,US,31.3181,-95.4564,5,5/4/17 17:49
800002174,104069,20127466,3000021074,Cuero,Texas,United States,TX,US,29.0936,-97.2889,9,5/4/17 17:49
800002175,,,3000021077,Cypress,Texas,United States,TX,US,29.9689,-95.6969,2,5/4/17 17:49
800002176,514381,20127534,3000021088,Dayton,Texas,United States,TX,US,30.0464,-94.885,3,5/4/17 17:49
800002177,514377,20127687,3000021125,Dripping Springs,Texas,United States,TX,US,30.19,-98.0864,11,5/4/17 17:49
800002178,99913,20127788,3000021145,Edna,Texas,United States,TX,US,28.9783,-96.6458,4,5/4/17 17:49
800002179,104137,20127802,3000021146,El Campo,Texas,United States,TX,US,29.1964,-96.2694,3,5/4/17 17:49
800002180,,20127854,3000021155,Elmendorf,Texas,United States,TX,US,29.2558,-98.3325,1,5/4/17 17:49
800002181,22961,20127978,3000021167,Falfurrias,Texas,United States,TX,US,27.2267,-98.1439,3,5/4/17 17:49
800002182,23434,20128045,3000021176,Flatonia,Texas,United States,TX,US,29.6875,-97.1083,4,5/4/17 17:49
800002183,99979,20128057,3000021180,Floresville,Texas,United States,TX,US,29.1333,-98.1558,5,5/4/17 17:49
800002185,99987,20128092,3000021186,Forney,Texas,United States,TX,US,32.7481,-96.4717,2,5/4/17 17:49
800002186,,20128098,3000021188,Fort Davis,Texas,United States,TX,US,30.5881,-103.894,5,5/4/17 17:49
800002187,100000,20128137,3000021194,Franklin,Texas,United States,TX,US,31.0258,-96.485,2,5/4/17 17:49
800002188,100005,20128151,3000021200,Freer,Texas,United States,TX,US,27.8825,-98.6175,6,5/4/17 17:49
800002191,100022,20128242,3000021221,Gatesville,Texas,United States,TX,US,31.435,-97.7436,3,5/4/17 17:49
800002192,514346,20128254,3000021222,George West,Texas,United States,TX,US,28.3322,-98.1172,3,5/4/17 17:49
800002193,23339,20128325,3000021235,Gonzales,Texas,United States,TX,US,29.5014,-97.4522,16,5/4/17 17:49
800002194,105974,20128358,3000021244,Graham,Texas,United States,TX,US,33.1069,-98.5892,6,5/4/17 17:49
800002195,104235,20128422,3000021254,Groesbeck,Texas,United States,TX,US,31.5242,-96.5336,3,5/4/17 17:49
800002196,154368,20128475,3000021265,Hallettsville,Texas,United States,TX,US,29.4436,-96.9408,3,5/4/17 17:49
800002199,100120,20128621,3000021296,Hewitt,Texas,United States,TX,US,31.4622,-97.1956,2,5/4/17 17:49
800002201,100167,20128845,3000021330,Ingleside,Texas,United States,TX,US,27.8775,-97.2114,5,5/4/17 17:49
800002202,,20128875,3000021341,Jacksboro,Texas,United States,TX,US,33.2183,-98.1583,1,5/4/17 17:49
800002203,514304,20128900,3000021346,Jefferson,Texas,United States,TX,US,32.7572,-94.345,7,5/4/17 17:49
800002204,514301,20128919,3000021350,Johnson City,Texas,United States,TX,US,30.2767,-98.4117,3,5/4/17 17:49
800002206,104323,20128945,3000021353,Jourdanton,Texas,United States,TX,US,28.9178,-98.5461,7,5/4/17 17:49
800002208,,20129075,3000021384,Kountze,Texas,United States,TX,US,30.3714,-94.3122,2,5/4/17 17:49
800002209,,20129085,3000021387,Kyle,Texas,United States,TX,US,29.9889,-97.8769,5,5/4/17 17:49
800002212,100254,20129208,3000021400,Lamesa,Texas,United States,TX,US,32.7375,-101.951,3,5/4/17 17:49
800002213,,20129352,3000021425,Linden,Texas,United States,TX,US,33.0122,-94.3653,1,5/4/17 17:49
800002214,104407,20129373,3000021432,Littlefield,Texas,United States,TX,US,33.9172,-102.324,1,5/4/17 17:49
800002215,100305,20129389,3000021436,Lockhart,Texas,United States,TX,US,29.8847,-97.6697,3,5/4/17 17:49
800002218,667860,20129499,3000021458,Luling,Texas,United States,TX,US,29.6803,-97.6472,4,5/4/17 17:49
800002219,,20129502,3000021459,Lumberton,Texas,United States,TX,US,30.2656,-94.1994,3,5/4/17 17:49
800002220,100334,20129521,3000021461,Lytle,Texas,United States,TX,US,29.2331,-98.7961,2,5/4/17 17:49
800002223,,20129606,3000021479,Marquez,Texas,United States,TX,US,31.2392,-96.2533,1,5/4/17 17:49
800002224,,20129639,3000021488,Mathis,Texas,United States,TX,US,28.0942,-97.8278,2,5/4/17 17:49
800002226,,,3000021497,Mc Gregor,Texas,United States,TX,US,31.4481,-97.401,1,5/4/17 17:49
800002227,104458,20129692,3000021498,McKinney,Texas,United States,TX,US,33.1975,-96.615,18,5/4/17 17:49
800002228,100391,,3000021507,Memphis,Texas,United States,TX,US,34.7247,-100.534,1,5/4/17 17:49
800002230,100421,20129830,3000021532,Mineola,Texas,United States,TX,US,32.6631,-95.4881,4,5/4/17 17:49
800002231,100466,20129945,3000021554,Mount Vernon,Texas,United States,TX,US,33.1886,-95.2211,2,5/4/17 17:49
800002232,100481,20130008,3000021567,Navasota,Texas,United States,TX,US,30.3878,-96.0875,4,5/4/17 17:49
800002233,22970,20130043,3000021573,New Boston,Texas,United States,TX,US,33.4597,-94.4153,5,5/4/17 17:49
800002239,100585,20130518,3000021636,Perryton,Texas,United States,TX,US,36.4,-100.802,3,5/4/17 17:49
800002242,100612,20130657,3000021652,Pleasanton,Texas,United States,TX,US,28.9669,-98.4783,14,5/4/17 17:49
800002247,100658,20130911,3000021704,Refugio,Texas,United States,TX,US,28.305,-97.275,3,5/4/17 17:49
800002249,22140,20131001,3000021725,Robstown,Texas,United States,TX,US,27.79,-97.6686,5,5/4/17 17:49
800002250,100683,20131017,3000021729,Rockdale,Texas,United States,TX,US,30.6553,-97.0011,5,5/4/17 17:49
800002252,100694,20131102,3000021749,Rowlett,Texas,United States,TX,US,32.9028,-96.5636,1,5/4/17 17:49
800002253,104713,20131107,3000021751,Royse City,Texas,United States,TX,US,32.975,-96.3322,1,5/4/17 17:49
800002256,100750,20131298,3000021785,Schulenburg,Texas,United States,TX,US,29.6817,-96.9028,4,5/4/17 17:49
800002257,100764,20131389,3000021800,Shamrock,Texas,United States,TX,US,35.2142,-100.249,9,5/4/17 17:49
800002258,104776,,3000021813,Sinton,Texas,United States,TX,US,28.0364,-97.5089,1,5/4/17 17:49
800002259,100799,20131538,3000021821,Somerville,Texas,United States,TX,US,30.3458,-96.5281,2,5/4/17 17:49
800002260,1178,20131555,3000021824,South Houston,Texas,United States,TX,US,29.6628,-95.2353,41,5/4/17 17:49
800002264,,,3000021855,Sunnyvale,Texas,United States,TX,US,32.7964,-96.5606,1,5/4/17 17:49
800002265,7891,20010771,3000021879,Texarkana,Texas,United States,TX,US,33.4251,-94.0477,21,5/4/17 17:49
800002266,154717,20131864,3000021887,Three Rivers,Texas,United States,TX,US,28.46,-98.1822,10,5/4/17 17:49
800002267,100879,20132013,3000021909,Universal City,Texas,United States,TX,US,29.5478,-98.2908,1,5/4/17 17:49
800002270,100953,20132308,3000021959,Wheeler,Texas,United States,TX,US,35.4453,-100.271,1,5/4/17 17:49
800002272,21193,20132374,3000021972,Willis,Texas,United States,TX,US,30.4247,-95.4797,17,5/4/17 17:49
800002273,514088,,3000021984,Winnsboro,Texas,United States,TX,US,32.9572,-95.29,1,5/4/17 17:49
800002275,99799,20132841,3000022028,Coalville,Utah,United States,UT,US,40.9178,-111.399,1,5/4/17 17:49
800002279,,,3000022061,Hanksville,Utah,United States,UT,US,38.3731,-110.713,1,5/4/17 17:49
800002282,,20133701,3000022117,North Salt Lake,Utah,United States,UT,US,40.8486,-111.906,2,5/4/17 17:49
800002283,,20133759,3000022120,Orderville,Utah,United States,UT,US,37.2758,-112.637,2,5/4/17 17:49
800002284,711981,,3000022128,Payson,Utah,United States,UT,US,40.0444,-111.731,1,5/4/17 17:49
800002287,,,3000022164,Thompson,Utah,United States,UT,US,38.9699,-109.7142,2,5/4/17 17:49
800002290,,20135476,3000022191,Altavista,Virginia,United States,VA,US,37.1117,-79.2858,2,5/4/17 17:49
800002292,,20135526,3000022198,Appomattox,Virginia,United States,VA,US,37.3569,-78.8256,4,5/4/17 17:49
800002293,514466,20135530,3000022199,Ararat,Virginia,United States,VA,US,36.5989,-80.5108,4,5/4/17 17:49
800002294,,20135780,3000022222,Bedford,Virginia,United States,VA,US,37.3342,-79.5233,3,5/4/17 17:49
800002296,514426,,3000022277,Cana,Virginia,United States,VA,US,36.5894,-80.6719,1,5/4/17 17:49
800002298,99766,20136704,3000022307,Chilhowie,Virginia,United States,VA,US,36.7983,-81.6825,1,5/4/17 17:49
800002301,,20136759,3000022313,Clarksville,Virginia,United States,VA,US,36.6239,-78.5572,1,5/4/17 17:49
800002303,99806,20136878,3000022327,Collinsville,Virginia,United States,VA,US,36.715,-79.9156,3,5/4/17 17:49
800002307,4992,20137661,3000022407,Farmville,Virginia,United States,VA,US,37.3019,-78.3922,3,5/4/17 17:49
800002316,17527,,3000022521,Keswick,Virginia,United States,VA,US,38.0225,-78.3594,1,5/4/17 17:49
800002317,22973,,3000022525,King George,Virginia,United States,VA,US,38.2681,-77.1847,3,5/4/17 17:49
800002318,22544,,3000022528,La Crosse,Virginia,United States,VA,US,36.7,-78.1,3,5/4/17 17:49
800002319,100267,20139177,3000022535,Lebanon,Virginia,United States,VA,US,36.9008,-82.0803,2,5/4/17 17:49
800002321,,20139392,3000022549,Lorton,Virginia,United States,VA,US,38.7043,-77.2203,1,5/4/17 17:49
800002322,,,3000022552,Lovettsville,Virginia,United States,VA,US,39.2725,-77.6369,1,5/4/17 17:49
800002323,104419,900056033,3000022559,Lyndhurst,Virginia,United States,VA,US,37.9188,-78.9876,2,5/4/17 17:49
800002325,100339,20139471,3000022562,Madison Heights,Virginia,United States,VA,US,37.4308,-79.1233,3,5/4/17 17:49
800002326,,,3000022579,Mc Gaheysville,Virginia,United States,VA,US,38.3744,-78.7441,1,5/4/17 17:49
800002329,,20139738,3000022591,Middletown,Virginia,United States,VA,US,39.0275,-78.2808,1,5/4/17 17:49
800002332,,20139930,3000022608,Mount Jackson,Virginia,United States,VA,US,38.7458,-78.6425,1,5/4/17 17:49
800002336,,,3000022643,Onancock,Virginia,United States,VA,US,37.7117,-75.7494,1,5/4/17 17:49
800002338,22978,20140802,3000022674,Pounding Mill,Virginia,United States,VA,US,37.0753,-81.7089,2,5/4/17 17:49
800002339,104665,20140834,3000022677,Prince George,Virginia,United States,VA,US,37.2203,-77.2883,2,5/4/17 17:49
800002341,23613,20140898,3000022685,Radford,Virginia,United States,VA,US,37.1317,-80.5767,5,5/4/17 17:49
800002342,100647,20140930,3000022688,Raphine,Virginia,United States,VA,US,37.9372,-79.2331,1,5/4/17 17:49
800002343,,,3000022705,Ridgeway,Virginia,United States,VA,US,36.5767,-79.8586,1,5/4/17 17:49
800002344,22977,20141157,3000022716,Rocky Mount,Virginia,United States,VA,US,36.9975,-79.8922,4,5/4/17 17:49
800002345,,20141236,3000022722,Ruckersville,Virginia,United States,VA,US,38.2331,-78.3694,1,5/4/17 17:49
800002347,,20141684,3000022756,Spotsylvania,Virginia,United States,VA,US,38.2008,-77.5894,2,5/4/17 17:49
800002348,514141,20141738,3000022763,Stanardsville,Virginia,United States,VA,US,38.2972,-78.4403,1,5/4/17 17:49
800002351,,20142391,3000022830,Warsaw,Virginia,United States,VA,US,37.9586,-76.7583,1,5/4/17 17:49
800002354,105017,20142758,3000022855,Wise,Virginia,United States,VA,US,36.9758,-82.5758,3,5/4/17 17:49
800002361,,20134752,3000022942,Fairlee,Vermont,United States,VT,US,43.9059,-72.1475,2,5/4/17 17:49
800002362,514269,,3000022976,Lowell,Vermont,United States,VT,US,44.7992,-72.4486,1,5/4/17 17:49
800002364,514220,,3000022997,North Bennington,Vermont,United States,VT,US,42.9303,-73.2431,1,5/4/17 17:49
800002369,23087,20135117,3000023036,Saint Albans,Vermont,United States,VT,US,44.8108,-73.0836,5,5/4/17 17:49
800002373,,20135269,3000023070,Waitsfield,Vermont,United States,VT,US,44.19,-72.8253,5,5/4/17 17:49
800002374,671223,20135281,3000023076,Waterbury,Vermont,United States,VT,US,44.3378,-72.7567,3,5/4/17 17:49
800002375,,20135365,3000023106,Wilmington,Vermont,United States,VT,US,42.8683,-72.8719,8,5/4/17 17:49
800002376,,20135372,3000023111,Woodstock,Vermont,United States,VT,US,43.6242,-72.5189,13,5/4/17 17:49
800002377,99498,20142909,3000023113,Aberdeen,Washington,United States,WA,US,46.9756,-123.814,4,5/4/17 17:49
800002378,99569,,3000023129,Bainbridge Island,Washington,United States,WA,US,47.6479,-122.5365,1,5/4/17 17:49
800002380,23437,20143175,3000023151,Buckley,Washington,United States,WA,US,47.1633,-122.026,1,5/4/17 17:49
800002383,514416,,3000023161,Cathlamet,Washington,United States,WA,US,46.2033,-123.382,1,5/4/17 17:49
800002384,2736,20143299,3000023172,Clarkston,Washington,United States,WA,US,46.4164,-117.044,2,5/4/17 17:49
800002385,514397,,3000023177,Colfax,Washington,United States,WA,US,46.8803,-117.363,1,5/4/17 17:49
800002387,,20143365,3000023189,Coupeville,Washington,United States,WA,US,48.22,-122.685,10,5/4/17 17:49
800002390,,20143568,3000023214,Elma,Washington,United States,WA,US,47.0036,-123.408,1,5/4/17 17:49
800002392,,20143675,3000023231,Forks,Washington,United States,WA,US,47.9506,-124.384,10,5/4/17 17:49
800002393,100145,20143916,3000023259,Hoquiam,Washington,United States,WA,US,46.9811,-123.888,2,5/4/17 17:49
800002397,100331,20144188,3000023299,Lynden,Washington,United States,WA,US,48.9466,-122.4569,5,5/4/17 17:49
800002400,,,3000023331,Mountlake Terrace,Washington,United States,WA,US,47.7883,-122.308,1,5/4/17 17:49
800002401,104598,20144559,3000023359,Othello,Washington,United States,WA,US,46.8261,-119.174,1,5/4/17 17:49
800002403,100636,20144695,3000023382,Prosser,Washington,United States,WA,US,46.2069,-119.768,3,5/4/17 17:49
800002406,,20144907,3000023419,Shelton,Washington,United States,WA,US,47.2153,-123.099,5,5/4/17 17:49
800002407,23158,20144934,3000023421,Silverdale,Washington,United States,WA,US,47.6594,-122.6766,4,5/4/17 17:49
800002409,22209,,3000023472,Veradale,Washington,United States,WA,US,47.6569,-117.195,3,5/4/17 17:49
800002411,514084,20145387,3000023492,Woodland,Washington,United States,WA,US,45.911,-122.7408,3,5/4/17 17:49
800002416,17802,20149310,3000023526,Ashland,Wisconsin,United States,WI,US,46.5925,-90.8836,7,5/4/17 17:49
800002417,99572,20149343,3000023536,Baldwin,Wisconsin,United States,WI,US,44.9667,-92.3742,2,5/4/17 17:49
800002418,514454,20149373,3000023545,Bayfield,Wisconsin,United States,WI,US,46.8108,-90.8181,2,5/4/17 17:49
800002420,99618,20149410,3000023554,Berlin,Wisconsin,United States,WI,US,43.9681,-88.9433,1,5/4/17 17:49
800002421,22360,20149430,3000023560,Black River Falls,Wisconsin,United States,WI,US,44.2947,-90.8514,4,5/4/17 17:49
800002425,514415,,3000023608,Cedarburg,Wisconsin,United States,WI,US,43.2967,-87.9875,1,5/4/17 17:49
800002426,99763,20149615,3000023611,Chetek,Wisconsin,United States,WI,US,45.3142,-91.6508,2,5/4/17 17:49
800002427,104025,,3000023613,Chilton,Wisconsin,United States,WI,US,44.0289,-88.1628,1,5/4/17 17:49
800002428,22988,20149622,3000023614,Chippewa Falls,Wisconsin,United States,WI,US,44.9369,-91.3928,8,5/4/17 17:49
800002429,,,3000023623,Colby,Wisconsin,United States,WI,US,44.91,-90.3156,1,5/4/17 17:49
800002430,21655,20149667,3000023628,Columbus,Wisconsin,United States,WI,US,43.3381,-89.0153,1,5/4/17 17:49
800002434,99857,20149737,3000023654,De Pere,Wisconsin,United States,WI,US,44.4489,-88.0603,2,5/4/17 17:49
800002435,23316,20149774,3000023663,Dodgeville,Wisconsin,United States,WI,US,42.9603,-90.13,3,5/4/17 17:49
800002436,99905,20149827,3000023673,East Troy,Wisconsin,United States,WI,US,42.7853,-88.405,1,5/4/17 17:49
800002441,21213,20150092,3000023754,Hartford,Wisconsin,United States,WI,US,43.3178,-88.3789,2,5/4/17 17:49
